time,subject,fuzzer,run,state_type,state
1764780346,lighttpd1,aflnet,1,edges,10
1764780399,lighttpd1,aflnet,1,nodes,6
1764780399,lighttpd1,aflnet,1,edges,10
1764780559,lighttpd1,aflnet,1,nodes,6
1764780559,lighttpd1,aflnet,1,edges,10
1764780570,lighttpd1,aflnet,1,nodes,6
1764780570,lighttpd1,aflnet,1,edges,10
1764780599,lighttpd1,aflnet,1,nodes,6
1764780599,lighttpd1,aflnet,1,edges,10
1764780655,lighttpd1,aflnet,1,nodes,6
1764780655,lighttpd1,aflnet,1,edges,10
1764780671,lighttpd1,aflnet,1,nodes,6
1764780671,lighttpd1,aflnet,1,edges,10
1764780710,lighttpd1,aflnet,1,nodes,6
1764780710,lighttpd1,aflnet,1,edges,10
1764780716,lighttpd1,aflnet,1,nodes,6
1764780716,lighttpd1,aflnet,1,edges,10
1764780732,lighttpd1,aflnet,1,nodes,6
1764780732,lighttpd1,aflnet,1,edges,10
1764780776,lighttpd1,aflnet,1,nodes,6
1764780776,lighttpd1,aflnet,1,edges,10
1764781036,lighttpd1,aflnet,1,nodes,6
1764781036,lighttpd1,aflnet,1,edges,10
1764781180,lighttpd1,aflnet,1,nodes,6
1764781180,lighttpd1,aflnet,1,edges,10
1764781186,lighttpd1,aflnet,1,nodes,6
1764781186,lighttpd1,aflnet,1,edges,10
1764781191,lighttpd1,aflnet,1,nodes,6
1764781191,lighttpd1,aflnet,1,edges,10
1764781257,lighttpd1,aflnet,1,nodes,6
1764781257,lighttpd1,aflnet,1,edges,10
1764781301,lighttpd1,aflnet,1,nodes,6
1764781301,lighttpd1,aflnet,1,edges,10
1764781382,lighttpd1,aflnet,1,nodes,6
1764781382,lighttpd1,aflnet,1,edges,10
1764781414,lighttpd1,aflnet,1,nodes,6
1764781414,lighttpd1,aflnet,1,edges,10
1764781475,lighttpd1,aflnet,1,nodes,6
1764781475,lighttpd1,aflnet,1,edges,10
1764781595,lighttpd1,aflnet,1,nodes,6
1764781595,lighttpd1,aflnet,1,edges,10
1764781649,lighttpd1,aflnet,1,nodes,6
1764781649,lighttpd1,aflnet,1,edges,10
1764781796,lighttpd1,aflnet,1,nodes,6
1764781796,lighttpd1,aflnet,1,edges,10
1764781878,lighttpd1,aflnet,1,nodes,6
1764781878,lighttpd1,aflnet,1,edges,10
1764781904,lighttpd1,aflnet,1,nodes,6
1764781904,lighttpd1,aflnet,1,edges,10
1764781909,lighttpd1,aflnet,1,nodes,6
1764781909,lighttpd1,aflnet,1,edges,10
1764781953,lighttpd1,aflnet,1,nodes,6
1764781953,lighttpd1,aflnet,1,edges,10
1764782036,lighttpd1,aflnet,1,nodes,6
1764782036,lighttpd1,aflnet,1,edges,10
1764782058,lighttpd1,aflnet,1,nodes,6
1764782058,lighttpd1,aflnet,1,edges,10
1764782140,lighttpd1,aflnet,1,nodes,6
1764782140,lighttpd1,aflnet,1,edges,10
1764782166,lighttpd1,aflnet,1,nodes,6
1764782166,lighttpd1,aflnet,1,edges,10
1764782227,lighttpd1,aflnet,1,nodes,6
1764782227,lighttpd1,aflnet,1,edges,10
1764782238,lighttpd1,aflnet,1,nodes,6
1764782238,lighttpd1,aflnet,1,edges,10
1764782334,lighttpd1,aflnet,1,nodes,6
1764782334,lighttpd1,aflnet,1,edges,10
