time,subject,fuzzer,run,state_type,state
1764436956,proftpd,aflnet,1,nodes,17
1764436956,proftpd,aflnet,1,edges,79
1764436966,proftpd,aflnet,1,nodes,17
1764436966,proftpd,aflnet,1,edges,79
1764436972,proftpd,aflnet,1,nodes,17
1764436972,proftpd,aflnet,1,edges,79
1764436982,proftpd,aflnet,1,nodes,17
1764436982,proftpd,aflnet,1,edges,79
1764436987,proftpd,aflnet,1,nodes,17
1764436987,proftpd,aflnet,1,edges,79
1764436992,proftpd,aflnet,1,nodes,17
1764436992,proftpd,aflnet,1,edges,79
1764436997,proftpd,aflnet,1,nodes,17
1764436997,proftpd,aflnet,1,edges,79
1764437002,proftpd,aflnet,1,nodes,17
1764437002,proftpd,aflnet,1,edges,79
1764437008,proftpd,aflnet,1,nodes,17
1764437008,proftpd,aflnet,1,edges,79
1764437013,proftpd,aflnet,1,nodes,17
1764437013,proftpd,aflnet,1,edges,79
1764437018,proftpd,aflnet,1,nodes,17
1764437018,proftpd,aflnet,1,edges,79
1764437023,proftpd,aflnet,1,nodes,17
1764437023,proftpd,aflnet,1,edges,79
1764437029,proftpd,aflnet,1,nodes,17
1764437029,proftpd,aflnet,1,edges,79
1764437034,proftpd,aflnet,1,nodes,17
1764437034,proftpd,aflnet,1,edges,79
1764437040,proftpd,aflnet,1,nodes,17
1764437040,proftpd,aflnet,1,edges,79
1764437045,proftpd,aflnet,1,nodes,17
1764437045,proftpd,aflnet,1,edges,79
1764437050,proftpd,aflnet,1,nodes,17
1764437050,proftpd,aflnet,1,edges,79
1764437055,proftpd,aflnet,1,nodes,17
1764437055,proftpd,aflnet,1,edges,79
1764437060,proftpd,aflnet,1,nodes,17
1764437060,proftpd,aflnet,1,edges,79
1764437066,proftpd,aflnet,1,nodes,17
1764437066,proftpd,aflnet,1,edges,79
1764437076,proftpd,aflnet,1,nodes,17
1764437076,proftpd,aflnet,1,edges,79
1764437081,proftpd,aflnet,1,nodes,17
1764437081,proftpd,aflnet,1,edges,79
1764437092,proftpd,aflnet,1,nodes,17
1764437092,proftpd,aflnet,1,edges,79
1764437097,proftpd,aflnet,1,nodes,17
1764437097,proftpd,aflnet,1,edges,79
1764437103,proftpd,aflnet,1,nodes,17
1764437103,proftpd,aflnet,1,edges,79
1764437108,proftpd,aflnet,1,nodes,17
1764437108,proftpd,aflnet,1,edges,79
1764437113,proftpd,aflnet,1,nodes,17
1764437113,proftpd,aflnet,1,edges,79
1764437124,proftpd,aflnet,1,nodes,17
1764437124,proftpd,aflnet,1,edges,79
1764437129,proftpd,aflnet,1,nodes,17
1764437129,proftpd,aflnet,1,edges,79
1764437134,proftpd,aflnet,1,nodes,17
1764437134,proftpd,aflnet,1,edges,79
1764437139,proftpd,aflnet,1,nodes,17
1764437139,proftpd,aflnet,1,edges,79
1764437145,proftpd,aflnet,1,nodes,17
1764437145,proftpd,aflnet,1,edges,79
1764437150,proftpd,aflnet,1,nodes,17
1764437150,proftpd,aflnet,1,edges,79
1764437160,proftpd,aflnet,1,nodes,17
1764437160,proftpd,aflnet,1,edges,79
1764437166,proftpd,aflnet,1,nodes,17
1764437166,proftpd,aflnet,1,edges,79
1764437171,proftpd,aflnet,1,nodes,17
1764437171,proftpd,aflnet,1,edges,79
1764437176,proftpd,aflnet,1,nodes,17
1764437176,proftpd,aflnet,1,edges,79
1764437181,proftpd,aflnet,1,nodes,17
1764437181,proftpd,aflnet,1,edges,79
1764437186,proftpd,aflnet,1,nodes,17
1764437186,proftpd,aflnet,1,edges,79
1764437192,proftpd,aflnet,1,nodes,17
1764437192,proftpd,aflnet,1,edges,79
1764437198,proftpd,aflnet,1,nodes,17
1764437198,proftpd,aflnet,1,edges,79
1764437203,proftpd,aflnet,1,nodes,17
1764437203,proftpd,aflnet,1,edges,79
1764437208,proftpd,aflnet,1,nodes,17
1764437208,proftpd,aflnet,1,edges,79
1764437213,proftpd,aflnet,1,nodes,17
1764437213,proftpd,aflnet,1,edges,79
1764437223,proftpd,aflnet,1,nodes,17
1764437223,proftpd,aflnet,1,edges,79
1764437229,proftpd,aflnet,1,nodes,17
1764437229,proftpd,aflnet,1,edges,80
1764437239,proftpd,aflnet,1,nodes,17
1764437239,proftpd,aflnet,1,edges,83
1764437244,proftpd,aflnet,1,nodes,17
1764437244,proftpd,aflnet,1,edges,83
1764437255,proftpd,aflnet,1,nodes,17
1764437255,proftpd,aflnet,1,edges,83
1764437261,proftpd,aflnet,1,nodes,17
1764437261,proftpd,aflnet,1,edges,83
1764437271,proftpd,aflnet,1,nodes,17
1764437271,proftpd,aflnet,1,edges,83
1764437276,proftpd,aflnet,1,nodes,17
1764437276,proftpd,aflnet,1,edges,83
1764437286,proftpd,aflnet,1,nodes,17
1764437286,proftpd,aflnet,1,edges,83
1764437291,proftpd,aflnet,1,nodes,17
1764437291,proftpd,aflnet,1,edges,83
1764437296,proftpd,aflnet,1,nodes,17
1764437296,proftpd,aflnet,1,edges,83
1764437301,proftpd,aflnet,1,nodes,17
1764437301,proftpd,aflnet,1,edges,83
1764437307,proftpd,aflnet,1,nodes,17
1764437307,proftpd,aflnet,1,edges,83
1764437312,proftpd,aflnet,1,nodes,17
1764437312,proftpd,aflnet,1,edges,84
1764437317,proftpd,aflnet,1,nodes,17
1764437317,proftpd,aflnet,1,edges,84
