time,subject,fuzzer,run,cov_type,cov
1764720885,proftpd,aflnet,1,l_abs,9120
1764720885,proftpd,aflnet,1,b_per,15.4
1764720885,proftpd,aflnet,1,b_abs,4010
1764720887,proftpd,aflnet,1,l_per,21.4
1764720887,proftpd,aflnet,1,l_abs,9120
1764720887,proftpd,aflnet,1,b_per,15.4
1764720887,proftpd,aflnet,1,b_abs,4010
1764720890,proftpd,aflnet,1,l_per,21.4
1764720890,proftpd,aflnet,1,l_abs,9120
1764720890,proftpd,aflnet,1,b_per,15.4
1764720890,proftpd,aflnet,1,b_abs,4010
1764720899,proftpd,aflnet,1,l_per,21.4
1764720899,proftpd,aflnet,1,l_abs,9120
1764720899,proftpd,aflnet,1,b_per,15.4
1764720899,proftpd,aflnet,1,b_abs,4010
1764720900,proftpd,aflnet,1,l_per,21.4
1764720900,proftpd,aflnet,1,l_abs,9120
1764720900,proftpd,aflnet,1,b_per,15.4
1764720900,proftpd,aflnet,1,b_abs,4010
1764720902,proftpd,aflnet,1,l_per,21.4
1764720902,proftpd,aflnet,1,l_abs,9120
1764720902,proftpd,aflnet,1,b_per,15.4
1764720902,proftpd,aflnet,1,b_abs,4010
1764720904,proftpd,aflnet,1,l_per,21.4
1764720904,proftpd,aflnet,1,l_abs,9120
1764720904,proftpd,aflnet,1,b_per,15.4
1764720904,proftpd,aflnet,1,b_abs,4010
1764720905,proftpd,aflnet,1,l_per,21.4
1764720905,proftpd,aflnet,1,l_abs,9120
1764720905,proftpd,aflnet,1,b_per,15.4
1764720905,proftpd,aflnet,1,b_abs,4010
1764720907,proftpd,aflnet,1,l_per,21.4
1764720907,proftpd,aflnet,1,l_abs,9120
1764720907,proftpd,aflnet,1,b_per,15.4
1764720907,proftpd,aflnet,1,b_abs,4010
1764720909,proftpd,aflnet,1,l_per,21.4
1764720909,proftpd,aflnet,1,l_abs,9120
1764720909,proftpd,aflnet,1,b_per,15.4
1764720909,proftpd,aflnet,1,b_abs,4010
1764720911,proftpd,aflnet,1,l_per,21.4
1764720911,proftpd,aflnet,1,l_abs,9120
1764720911,proftpd,aflnet,1,b_per,15.4
1764720911,proftpd,aflnet,1,b_abs,4010
1764720913,proftpd,aflnet,1,l_per,21.4
1764720913,proftpd,aflnet,1,l_abs,9120
1764720913,proftpd,aflnet,1,b_per,15.4
1764720913,proftpd,aflnet,1,b_abs,4010
1764720915,proftpd,aflnet,1,l_per,21.4
1764720915,proftpd,aflnet,1,l_abs,9120
1764720915,proftpd,aflnet,1,b_per,15.4
1764720915,proftpd,aflnet,1,b_abs,4010
1764720926,proftpd,aflnet,1,l_per,21.4
1764720926,proftpd,aflnet,1,l_abs,9120
1764720926,proftpd,aflnet,1,b_per,15.4
1764720926,proftpd,aflnet,1,b_abs,4010
1764720928,proftpd,aflnet,1,l_per,21.4
1764720928,proftpd,aflnet,1,l_abs,9120
1764720928,proftpd,aflnet,1,b_per,15.4
1764720928,proftpd,aflnet,1,b_abs,4010
1764720929,proftpd,aflnet,1,l_per,21.4
1764720929,proftpd,aflnet,1,l_abs,9120
1764720929,proftpd,aflnet,1,b_per,15.4
1764720929,proftpd,aflnet,1,b_abs,4010
1764720930,proftpd,aflnet,1,l_per,21.4
1764720930,proftpd,aflnet,1,l_abs,9120
1764720930,proftpd,aflnet,1,b_per,15.4
1764720930,proftpd,aflnet,1,b_abs,4010
1764720932,proftpd,aflnet,1,l_per,21.4
1764720932,proftpd,aflnet,1,l_abs,9120
1764720932,proftpd,aflnet,1,b_per,15.4
1764720932,proftpd,aflnet,1,b_abs,4010
1764720934,proftpd,aflnet,1,l_per,21.4
1764720934,proftpd,aflnet,1,l_abs,9120
1764720934,proftpd,aflnet,1,b_per,15.4
1764720934,proftpd,aflnet,1,b_abs,4010
1764720944,proftpd,aflnet,1,l_per,21.4
1764720944,proftpd,aflnet,1,l_abs,9120
